Unnamed: 0,ID,Name,Taxonomy,species group,species id,reference_lib,batch,false_pos_prone,Combined,Min,Max,Mean,Median,Std,sample_abund,control_abund,sample_normalized,control_normalized,normalized_corrected,S:N,sample,control,mode
3568,Uncultured beta proteobacterium; FJ975788.1.1359,FJ975788.1.1359,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured beta proteobacterium,Uncultured beta proteobacterium, FJ975788.1.1359,LSU,batch3_20231114,No,5303,0,1829,482.09090909090907,11.0,806.6615714840339,1671,0,320.193678,0.0,320.193678,inf,BFTMS23111403,BFTMS23111401,LSU_strict
3965,Bacillus subtilis subsp. spizizenii str. W23; CP002183.160851.162409,CP002183.160851.162409,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.160851.162409,UNITE,batch3_20231114,No,6261,0,1720,569.1818181818181,377.0,660.2662823712594,377,0,99.07937,0.0,99.07937,inf,BFTMS23111413,BFTMS23111401,UNITE_moderate
6858,Staphylococcus sp. zf-IRht16; DQ223661.1.1462,DQ223661.1.1462,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus sp. zf-IRht16,Staphylococcus sp. zf-IRht16, DQ223661.1.1462,UNITE,batch3_20231114,No,3188,0,820,289.8181818181818,321.0,289.78364970502327,342,0,89.88102,0.0,89.88102,inf,BFTMS23111413,BFTMS23111401,UNITE_moderate
89,Enterococcus sp. L177(2011); JN104594.1.1492,JN104594.1.1492,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus sp. L177(2011),Enterococcus sp. L177(2011), JN104594.1.1492,UNITE,batch3_20231114,No,3371,0,799,306.45454545454544,252.0,335.48870730215754,305,0,80.15705,0.0,80.15705,inf,BFTMS23111413,BFTMS23111401,UNITE_moderate
4073,Bacillus subtilis subsp. spizizenii str. W23; CP002183.613684.615242,CP002183.613684.615242,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.613684.615242,UNITE,batch3_20231114,No,4056,0,1081,368.7272727272728,302.0,415.0099013057618,302,0,79.36862,0.0,79.36862,inf,BFTMS23111413,BFTMS23111401,UNITE_moderate
2812,Salmonella sp. 1211; KF509916.1.1301,KF509916.1.1301,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella sp. 1211,Salmonella sp. 1211, KF509916.1.1301,UNITE,batch3_20231114,No,1614,0,346,146.72727272727272,202.0,144.4334385861466,277,0,72.79837,0.0,72.79837,inf,BFTMS23111413,BFTMS23111401,UNITE_moderate
4370,Enterococcus faecalis ARO1/DG; CP022488.2668529.2670093,CP022488.2668529.2670093,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis ARO1/DG,Enterococcus faecalis ARO1/DG, CP022488.2668529.2670093,UNITE,batch3_20231114,No,3394,0,806,308.54545454545456,264.0,339.261952961532,264,0,69.38184,0.0,69.38184,inf,BFTMS23111413,BFTMS23111401,UNITE_moderate
364,Listeria monocytogenes ATCC 19115; AX415050.1269.2799,AX415050.1269.2799,Bacteria; Firmicutes; Bacilli; Lactobacillales; Listeriaceae; Listeria; Listeria monocytogenes ATCC 19115,Listeria monocytogenes ATCC 19115, AX415050.1269.2799,UNITE,batch3_20231114,No,21208,0,5295,1928.0,1208.0,2167.4371963219605,3463,0,3708.620201,0.0,3708.620201,inf,BFTMS23111414,BFTMS23111401,UNITE_moderate
5799,Escherichia sp. enrichment culture clone NBAR018; GU644482.1.1382,GU644482.1.1382,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Escherichia sp. enrichment culture clone NBAR018,Escherichia sp. enrichment culture clone NBAR018, GU644482.1.1382,UNITE,batch3_20231114,No,28767,11,5878,2615.181818181818,2062.0,2050.495736068808,2928,11,3135.674256,1.546864,3134.127392,2026.1169643873025,BFTMS23111414,BFTMS23111401,UNITE_moderate
178,Lactobacillus fermentum; JN175331.1.1502,JN175331.1.1502,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Limosilactobacillus; Lactobacillus fermentum,Lactobacillus fermentum, JN175331.1.1502,UNITE,batch3_20231114,No,10504,0,2337,954.9090909090908,1063.0,993.473648824714,1650,5,1767.02955,0.70312,1766.32643,2512.1265644555697,BFTMS23111414,BFTMS23111401,UNITE_moderate
809,Bacillus sp. B12; EU362158.1.1515,EU362158.1.1515,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus sp. B12,Bacillus sp. B12, EU362158.1.1515,UNITE,batch3_20231114,No,8409,0,2212,764.4545454545455,517.0,883.5519637957196,994,0,1064.501438,0.0,1064.501438,inf,BFTMS23111414,BFTMS23111401,UNITE_moderate
3965,Bacillus subtilis subsp. spizizenii str. W23; CP002183.160851.162409,CP002183.160851.162409,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.160851.162409,UNITE,batch3_20231114,No,6261,0,1720,569.1818181818181,377.0,660.2662823712594,763,0,817.117301,0.0,817.117301,inf,BFTMS23111414,BFTMS23111401,UNITE_moderate
351,Bacillus halotolerans; JN585825.1.1407,JN585825.1.1407,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus halotolerans,Bacillus halotolerans, JN585825.1.1407,UNITE,batch3_20231114,No,3394,0,720,308.54545454545456,362.0,313.9876951844972,695,0,744.294265,0.0,744.294265,inf,BFTMS23111414,BFTMS23111401,UNITE_moderate
128,Enterococcus faecalis; KY630654.1.1452,KY630654.1.1452,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis,Enterococcus faecalis, KY630654.1.1452,UNITE,batch3_20231114,No,4174,0,987,379.45454545454544,235.0,409.442392440344,663,0,710.024601,0.0,710.024601,inf,BFTMS23111414,BFTMS23111401,UNITE_moderate
89,Enterococcus sp. L177(2011); JN104594.1.1492,JN104594.1.1492,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus sp. L177(2011),Enterococcus sp. L177(2011), JN104594.1.1492,UNITE,batch3_20231114,No,3371,0,799,306.45454545454544,252.0,335.48870730215754,633,0,677.896791,0.0,677.896791,inf,BFTMS23111414,BFTMS23111401,UNITE_moderate
4370,Enterococcus faecalis ARO1/DG; CP022488.2668529.2670093,CP022488.2668529.2670093,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis ARO1/DG,Enterococcus faecalis ARO1/DG, CP022488.2668529.2670093,UNITE,batch3_20231114,No,3394,0,806,308.54545454545456,264.0,339.261952961532,592,0,633.988784,0.0,633.988784,inf,BFTMS23111414,BFTMS23111401,UNITE_moderate
88,Staphylococcus aureus; JN084549.1.1431,JN084549.1.1431,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, JN084549.1.1431,UNITE,batch3_20231114,No,5697,0,1480,517.9090909090909,276.0,526.0396286489174,536,0,574.016872,0.0,574.016872,inf,BFTMS23111414,BFTMS23111401,UNITE_moderate
5717,Uncultured bacterium; HQ883956.1.1540,HQ883956.1.1540,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured bacterium,Uncultured bacterium, HQ883956.1.1540,UNITE,batch3_20231114,No,6234,1,1608,566.7272727272727,393.0,512.5836694451143,520,1,556.88204,0.140624,556.741416,3959.078222778473,BFTMS23111414,BFTMS23111401,UNITE_moderate
1014,Salmonella sp. XJ-ZG1; JQ404492.1.1380,JQ404492.1.1380,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella sp. XJ-ZG1,Salmonella sp. XJ-ZG1, JQ404492.1.1380,UNITE,batch3_20231114,No,849,0,518,77.18181818181819,52.0,150.22970290978958,518,0,554.740186,0.0,554.740186,inf,BFTMS23111414,BFTMS23111401,UNITE_moderate
98,Pseudomonas aeruginosa PA38182; HG530068.754687.756210,HG530068.754687.756210,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa PA38182,Pseudomonas aeruginosa PA38182, HG530068.754687.756210,UNITE,batch3_20231114,No,2958,0,659,268.90909090909093,287.0,277.0243507511405,491,1,525.825157,0.140624,525.684533,3738.2277065081353,BFTMS23111414,BFTMS23111401,UNITE_moderate
3466,Salmonella enterica subsp. enterica serovar Typhi; LT904877.4419415.4420941,LT904877.4419415.4420941,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica subsp. enterica serovar Typhi,Salmonella enterica subsp. enterica serovar Typhi, LT904877.4419415.4420941,UNITE,batch3_20231114,No,3590,0,1020,326.3636363636364,120.0,375.6400598251663,481,1,515.115887,0.140624,514.975263,3662.072356070088,BFTMS23111414,BFTMS23111401,UNITE_moderate
648,Staphylococcus aureus; CP012970.1913319.1914863,CP012970.1913319.1914863,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, CP012970.1913319.1914863,UNITE,batch3_20231114,No,3390,0,834,308.1818181818182,127.0,310.7043025713735,467,0,500.122909,0.0,500.122909,inf,BFTMS23111414,BFTMS23111401,UNITE_moderate
5799,Escherichia sp. enrichment culture clone NBAR018; GU644482.1.1382,GU644482.1.1382,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Escherichia sp. enrichment culture clone NBAR018,Escherichia sp. enrichment culture clone NBAR018, GU644482.1.1382,UNITE,batch3_20231114,No,28767,11,5878,2615.181818181818,2062.0,2050.495736068808,5878,11,6679.418276,1.546864,6677.871412,4317.038480435255,BFTMS23111415,BFTMS23111401,UNITE_moderate
364,Listeria monocytogenes ATCC 19115; AX415050.1269.2799,AX415050.1269.2799,Bacteria; Firmicutes; Bacilli; Lactobacillales; Listeriaceae; Listeria; Listeria monocytogenes ATCC 19115,Listeria monocytogenes ATCC 19115, AX415050.1269.2799,UNITE,batch3_20231114,No,21208,0,5295,1928.0,1208.0,2167.4371963219605,4994,0,5674.891948,0.0,5674.891948,inf,BFTMS23111415,BFTMS23111401,UNITE_moderate
178,Lactobacillus fermentum; JN175331.1.1502,JN175331.1.1502,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Limosilactobacillus; Lactobacillus fermentum,Lactobacillus fermentum, JN175331.1.1502,UNITE,batch3_20231114,No,10504,0,2337,954.9090909090908,1063.0,993.473648824714,2230,5,2534.04266,0.70312,2533.33954,3602.9974115371488,BFTMS23111415,BFTMS23111401,UNITE_moderate
809,Bacillus sp. B12; EU362158.1.1515,EU362158.1.1515,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus sp. B12,Bacillus sp. B12, EU362158.1.1515,UNITE,batch3_20231114,No,8409,0,2212,764.4545454545455,517.0,883.5519637957196,2199,0,2498.816058,0.0,2498.816058,inf,BFTMS23111415,BFTMS23111401,UNITE_moderate
5717,Uncultured bacterium; HQ883956.1.1540,HQ883956.1.1540,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured bacterium,Uncultured bacterium, HQ883956.1.1540,UNITE,batch3_20231114,No,6234,1,1608,566.7272727272727,393.0,512.5836694451143,1608,1,1827.237936,0.140624,1827.097312,12992.784389577882,BFTMS23111415,BFTMS23111401,UNITE_moderate
3965,Bacillus subtilis subsp. spizizenii str. W23; CP002183.160851.162409,CP002183.160851.162409,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.160851.162409,UNITE,batch3_20231114,No,6261,0,1720,569.1818181818181,377.0,660.2662823712594,1545,0,1755.64839,0.0,1755.64839,inf,BFTMS23111415,BFTMS23111401,UNITE_moderate
88,Staphylococcus aureus; JN084549.1.1431,JN084549.1.1431,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, JN084549.1.1431,UNITE,batch3_20231114,No,5697,0,1480,517.9090909090909,276.0,526.0396286489174,1378,0,1565.879276,0.0,1565.879276,inf,BFTMS23111415,BFTMS23111401,UNITE_moderate
3466,Salmonella enterica subsp. enterica serovar Typhi; LT904877.4419415.4420941,LT904877.4419415.4420941,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica subsp. enterica serovar Typhi,Salmonella enterica subsp. enterica serovar Typhi, LT904877.4419415.4420941,UNITE,batch3_20231114,No,3590,0,1020,326.3636363636364,120.0,375.6400598251663,1020,1,1159.06884,0.140624,1158.928216,8241.32591876209,BFTMS23111415,BFTMS23111401,UNITE_moderate
4073,Bacillus subtilis subsp. spizizenii str. W23; CP002183.613684.615242,CP002183.613684.615242,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.613684.615242,UNITE,batch3_20231114,No,4056,0,1081,368.7272727272728,302.0,415.0099013057618,945,0,1073.84319,0.0,1073.84319,inf,BFTMS23111415,BFTMS23111401,UNITE_moderate
128,Enterococcus faecalis; KY630654.1.1452,KY630654.1.1452,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis,Enterococcus faecalis, KY630654.1.1452,UNITE,batch3_20231114,No,4174,0,987,379.45454545454544,235.0,409.442392440344,855,0,971.57241,0.0,971.57241,inf,BFTMS23111415,BFTMS23111401,UNITE_moderate
648,Staphylococcus aureus; CP012970.1913319.1914863,CP012970.1913319.1914863,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, CP012970.1913319.1914863,UNITE,batch3_20231114,No,3390,0,834,308.1818181818182,127.0,310.7043025713735,834,0,947.709228,0.0,947.709228,inf,BFTMS23111415,BFTMS23111401,UNITE_moderate
1332,Staphylococcus aureus subsp. aureus ECT-R 2; FR714927.2042131.2043670,FR714927.2042131.2043670,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus subsp. aureus ECT-R 2,Staphylococcus aureus subsp. aureus ECT-R 2, FR714927.2042131.2043670,UNITE,batch3_20231114,No,3927,0,909,357.0,311.0,302.9577528303245,775,0,880.66505,0.0,880.66505,inf,BFTMS23111415,BFTMS23111401,UNITE_moderate
89,Enterococcus sp. L177(2011); JN104594.1.1492,JN104594.1.1492,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus sp. L177(2011),Enterococcus sp. L177(2011), JN104594.1.1492,UNITE,batch3_20231114,No,3371,0,799,306.45454545454544,252.0,335.48870730215754,759,0,862.483578,0.0,862.483578,inf,BFTMS23111415,BFTMS23111401,UNITE_moderate
351,Bacillus halotolerans; JN585825.1.1407,JN585825.1.1407,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus halotolerans,Bacillus halotolerans, JN585825.1.1407,UNITE,batch3_20231114,No,3394,0,720,308.54545454545456,362.0,313.9876951844972,720,0,818.16624,0.0,818.16624,inf,BFTMS23111415,BFTMS23111401,UNITE_moderate
4370,Enterococcus faecalis ARO1/DG; CP022488.2668529.2670093,CP022488.2668529.2670093,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis ARO1/DG,Enterococcus faecalis ARO1/DG, CP022488.2668529.2670093,UNITE,batch3_20231114,No,3394,0,806,308.54545454545456,264.0,339.261952961532,712,0,809.075504,0.0,809.075504,inf,BFTMS23111415,BFTMS23111401,UNITE_moderate
4448,Uncultured bacterium; KF095567.1.1360,KF095567.1.1360,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured bacterium,Uncultured bacterium, KF095567.1.1360,SSU,batch1_20230720,No,5376,8,761,336.0,308.5,249.6116984438029,693,247,178.780833,24.873641,153.907192,6.187561845087336,BFTMS23071402,BFTMS23071417,SSU_loose
2085,Pseudomonas sp. CBMAI 1181; HQ396904.1.1299,HQ396904.1.1299,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas sp. CBMAI 1181,Pseudomonas sp. CBMAI 1181, HQ396904.1.1299,SSU,batch1_20230720,No,4508,0,599,281.75,281.5,195.4077787602121,581,217,149.886961,21.852551,128.03441,5.859014354891565,BFTMS23071402,BFTMS23071417,SSU_loose
3912,Uncultured bacterium; AF534217.1.1462,AF534217.1.1462,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Uncultured bacterium,Uncultured bacterium, AF534217.1.1462,SSU,batch1_20230720,No,2987,0,421,186.6875,210.5,123.5495683251598,421,219,108.610001,22.053957,86.556044,3.9247398550745336,BFTMS23071402,BFTMS23071417,SSU_loose
20,Pseudomonas sp. TSR26; JN052145.1.1337,JN052145.1.1337,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas sp. TSR26,Pseudomonas sp. TSR26, JN052145.1.1337,SSU,batch1_20230720,No,3034,0,510,189.625,156.0,146.44128516234758,357,114,92.099217,11.480142,80.619075,7.022480645274247,BFTMS23071402,BFTMS23071417,SSU_loose
1674,Clostridium intestinale; AM158323.1.1480,AM158323.1.1480,Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium sensu stricto 3; Clostridium intestinale,Clostridium intestinale, AM158323.1.1480,SSU,batch1_20230720,No,2387,0,605,149.1875,89.5,163.11967743551563,300,26,77.3943,2.618278,74.776022,28.559237025250944,BFTMS23071402,BFTMS23071417,SSU_loose
11,Pantoea ananatis; AB004758.1.1445,AB004758.1.1445,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Pantoea; Pantoea ananatis,Pantoea ananatis, AB004758.1.1445,SSU,batch1_20230720,No,3068,6,463,191.75,167.0,140.0897331474842,325,118,83.843825,11.882954,71.960871,6.055806578061314,BFTMS23071402,BFTMS23071417,SSU_loose
1991,Anaerocolumna jejuensis; AY494606.1.1466,AY494606.1.1466,Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Anaerocolumna; Anaerocolumna jejuensis,Anaerocolumna jejuensis, AY494606.1.1466,SSU,batch1_20230720,No,2339,0,615,146.1875,91.0,157.84769821994027,245,78,63.205345,7.854834,55.350511,7.0466811902072015,BFTMS23071402,BFTMS23071417,SSU_loose
805,Clostridium sp; CS600349.1.1458,CS600349.1.1458,Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnoclostridium; Clostridium sp,Clostridium sp, CS600349.1.1458,SSU,batch1_20230720,No,1624,0,409,101.5,72.0,108.11845355904792,226,32,58.303706,3.222496,55.08121,17.092716329205683,BFTMS23071402,BFTMS23071417,SSU_loose
940,[Clostridium] celerecrescens; X71848.1.1522,X71848.1.1522,Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnoclostridium; [Clostridium] celerecrescens,[Clostridium] celerecrescens, X71848.1.1522,SSU,batch1_20230720,No,2016,1,503,126.0,74.0,134.9063872962779,211,63,54.433991,6.344289,48.089702,7.57999864129771,BFTMS23071402,BFTMS23071417,SSU_loose
4448,Uncultured bacterium; KF095567.1.1360,KF095567.1.1360,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured bacterium,Uncultured bacterium, KF095567.1.1360,SSU,batch1_20230720,No,5376,8,761,336.0,308.5,249.6116984438029,681,247,102.761538,24.873641,77.88789700000001,3.131342813864685,BFTMS23071403,BFTMS23071417,SSU_loose
20,Pseudomonas sp. TSR26; JN052145.1.1337,JN052145.1.1337,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas sp. TSR26,Pseudomonas sp. TSR26, JN052145.1.1337,SSU,batch1_20230720,No,3034,0,510,189.625,156.0,146.44128516234758,355,114,53.56879,11.480142,42.088648,3.66621318795534,BFTMS23071403,BFTMS23071417,SSU_loose
11,Pantoea ananatis; AB004758.1.1445,AB004758.1.1445,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Pantoea; Pantoea ananatis,Pantoea ananatis, AB004758.1.1445,SSU,batch1_20230720,No,3068,6,463,191.75,167.0,140.0897331474842,346,118,52.210708,11.882954,40.327754,3.3937482211914647,BFTMS23071403,BFTMS23071417,SSU_loose
1674,Clostridium intestinale; AM158323.1.1480,AM158323.1.1480,Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium sensu stricto 3; Clostridium intestinale,Clostridium intestinale, AM158323.1.1480,SSU,batch1_20230720,No,2387,0,605,149.1875,89.5,163.11967743551563,259,26,39.082582,2.618278,36.464304,13.926826715879672,BFTMS23071403,BFTMS23071417,SSU_loose
805,Clostridium sp; CS600349.1.1458,CS600349.1.1458,Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnoclostridium; Clostridium sp,Clostridium sp, CS600349.1.1458,SSU,batch1_20230720,No,1624,0,409,101.5,72.0,108.11845355904792,164,32,24.747272,3.222496,21.524776,6.679535366374388,BFTMS23071403,BFTMS23071417,SSU_loose
6144,Metagenome; FPID01000063.6.1502,FPID01000063.6.1502,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Metagenome,Metagenome, FPID01000063.6.1502,SSU,batch1_20230720,No,1010,1,160,63.125,58.5,49.655983191018045,160,45,24.14368,4.531635,19.612045,4.327807733853235,BFTMS23071403,BFTMS23071417,SSU_loose
884,Corynebacterium tuberculostearicum; AJ438046.1.1512,AJ438046.1.1512,Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium tuberculostearicum,Corynebacterium tuberculostearicum, AJ438046.1.1512,SSU,batch1_20230720,No,142,0,91,8.875,0.0,22.69177530883528,91,0,5.179902,0.0,5.179902,inf,BFTMS23071404,BFTMS23071417,SSU_loose
1441,Bacteroides fragilis 638R; FQ312004.3903056.3904588,FQ312004.3903056.3904588,Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides fragilis 638R,Bacteroides fragilis 638R, FQ312004.3903056.3904588,SSU,batch1_20230720,No,217,0,214,13.5625,0.0,53.4552382840073,214,0,37.065014,0.0,37.065014,inf,BFTMS23071405,BFTMS23071417,SSU_loose
